city,state,lat,lon,population,bortle,limiting_magnitude
Jamui,Bihar,24.92082,86.17538,87357.0,5,-3.784880204202082
Jaynagar,Bihar,26.59048,86.13791,21782.0,4,-5.7539843347686705
Jehanabad,Bihar,25.20701,84.99573,1125313.0,7,0.11478305677049683
Jha-Jha,Bihar,24.77107,86.37888,40646.0,4,-5.7539843347686705
Jhanjharpur,Bihar,26.26467,86.27993,31283.0,4,-5.7539843347686705
Jogbani,Bihar,26.39905,87.26525,39281.0,4,-5.7539843347686705
Kaimur,Bihar,25.05077,83.58261,1626384.0,7,0.11478305677049683
Kasba,Bihar,25.85643,87.53836,30421.0,4,-5.7539843347686705
Katihar,Bihar,25.5,87.6,3071029.0,7,0.11478305677049683
Khagaria,Bihar,25.5022,86.46708,49982.0,4,-5.7539843347686705
Khagaul,Bihar,25.57898,85.04564,51577.0,5,-3.784880204202082
Kharagpur,Bihar,25.12446,86.55578,31385.0,4,-5.7539843347686705
Khusropur,Bihar,25.48174,85.38492,15731.0,4,-5.7539843347686705
Kishanganj,Bihar,26.3,88.0,0.0,3,-7.726605438826365
Koath,Bihar,25.32643,84.25983,18890.0,4,-5.7539843347686705
Koelwar,Bihar,25.58055,84.79751,25494.0,4,-5.7539843347686705
Lakhisarai,Bihar,25.2,86.2,99979.0,5,-3.784880204202082
Lalganj,Bihar,25.86894,85.17394,37098.0,4,-5.7539843347686705
Luckeesarai,Bihar,25.1765,86.0947,99979.0,5,-3.784880204202082
Madhepura,Bihar,25.8,87.0,54472.0,5,-3.784880204202082
Madhubani,Bihar,26.35367,86.07169,75736.0,5,-3.784880204202082
Maharajgani,Bihar,26.11017,84.50365,24282.0,4,-5.7539843347686705
Mairwa,Bihar,26.23218,84.16349,23565.0,4,-5.7539843347686705
Maner,Bihar,25.64602,84.87291,40068.0,4,-5.7539843347686705
Manihari,Bihar,25.33891,87.61998,26629.0,4,-5.7539843347686705
Marhaura,Bihar,25.97349,84.86796,29932.0,4,-5.7539843347686705
Masaurhi Buzurg,Bihar,25.35417,85.03195,59803.0,5,-3.784880204202082
Mohiuddi nagar,Bihar,25.57374,85.66944,14938.0,4,-5.7539843347686705
Mokameh,Bihar,25.39662,85.9219,60678.0,5,-3.784880204202082
Monghyr,Bihar,25.37459,86.47455,213303.0,6,-1.8244515764056963
Mothihari,Bihar,26.64862,84.91656,126158.0,5,-3.784880204202082
Munger,Bihar,25.36099,86.46515,213303.0,6,-1.8244515764056963
Murliganj,Bihar,25.8969,86.99577,28691.0,4,-5.7539843347686705
Muzaffarpur,Bihar,26.16667,85.41667,333200.0,6,-1.8244515764056963
Nabinagar,Bihar,24.60681,84.12624,23984.0,4,-5.7539843347686705
Nalanda,Bihar,25.25,85.58333,2877653.0,7,0.11478305677049683
Nasriganj,Bihar,25.0514,84.32839,23819.0,4,-5.7539843347686705
Naugachhia,Bihar,25.38807,87.09906,49069.0,4,-5.7539843347686705
Nawada,Bihar,24.75,85.5,98029.0,5,-3.784880204202082
Nirmali,Bihar,26.31397,86.58537,20189.0,4,-5.7539843347686705
Pashchim Champaran,Bihar,27.0,84.5,,3,-7.726605438826365
Patna,Bihar,25.41667,85.16667,1684222.0,7,0.11478305677049683
Piro,Bihar,25.33218,84.40454,33785.0,4,-5.7539843347686705
Pupri,Bihar,26.47079,85.70311,15129.0,4,-5.7539843347686705
Purba Champaran,Bihar,26.58333,84.83333,,3,-7.726605438826365
Purnia,Bihar,25.81614,87.40708,310817.0,6,-1.8244515764056963
Rafiganj,Bihar,24.81757,84.63445,35536.0,4,-5.7539843347686705
Raghunathpur,Bihar,25.64492,87.91762,6355.0,3,-7.726605438826365
Rajgir,Bihar,25.02828,85.42079,41587.0,4,-5.7539843347686705
Ramnagar,Bihar,27.16371,84.32342,51244.0,5,-3.784880204202082
Raxaul,Bihar,26.97982,84.85065,55536.0,5,-3.784880204202082
Revelganj,Bihar,25.78976,84.63596,39039.0,4,-5.7539843347686705
Rohtas,Bihar,24.97941,84.02774,2959918.0,7,0.11478305677049683
Rusera,Bihar,25.75355,86.02597,28781.0,4,-5.7539843347686705
Sagauli,Bihar,26.7639,84.74341,38815.0,4,-5.7539843347686705
Saharsa,Bihar,25.87498,86.59611,156540.0,5,-3.784880204202082
Samastipur,Bihar,25.75,85.91667,67925.0,5,-3.784880204202082
Saran,Bihar,25.91667,84.75,3951862.0,7,0.11478305677049683
Shahbazpur,Bihar,26.30511,87.28865,38000.0,4,-5.7539843347686705
Shahpur,Bihar,25.60293,84.40412,17767.0,4,-5.7539843347686705
Sheikhpura,Bihar,25.13073,85.78176,62927.0,5,-3.784880204202082
Sheohar,Bihar,26.5,85.3,656246.0,6,-1.8244515764056963
Sherghati,Bihar,24.5595,84.79162,40666.0,4,-5.7539843347686705
Silao,Bihar,25.08358,85.42804,25674.0,4,-5.7539843347686705
Sitamarhi,Bihar,26.66667,85.5,3423574.0,7,0.11478305677049683
Siwan,Bihar,26.22096,84.35609,135066.0,5,-3.784880204202082
Supaul,Bihar,26.25,86.8,2229076.0,7,0.11478305677049683
Teghra,Bihar,25.49043,85.94001,56234.0,5,-3.784880204202082
Tekari,Bihar,24.94253,84.84265,21324.0,4,-5.7539843347686705
Thakurganj,Bihar,26.42742,88.13112,18348.0,4,-5.7539843347686705
Vaishali,Bihar,25.75,85.41667,3495021.0,7,0.11478305677049683
Waris Aliganj,Bihar,25.0172,85.64047,35243.0,4,-5.7539843347686705
Chandigarh,Chandigarh,30.73629,76.7884,1055450.0,7,0.11478305677049683
Akaltara,Chhattisgarh,22.02463,82.42641,22712.0,4,-5.7539843347686705
Ambagarh Chauki,Chhattisgarh,20.77644,80.74608,9889.0,3,-7.726605438826365
Ambikapur,Chhattisgarh,23.11892,83.19537,121071.0,5,-3.784880204202082
Arang,Chhattisgarh,21.19639,81.96912,19091.0,4,-5.7539843347686705
Baikunthpur,Chhattisgarh,23.26206,82.56051,28431.0,4,-5.7539843347686705
Balod,Chhattisgarh,20.73081,81.20578,23648.0,4,-5.7539843347686705
Baloda,Chhattisgarh,22.1389,82.48171,13630.0,4,-5.7539843347686705
Baloda Bazar,Chhattisgarh,21.65678,82.16062,26632.0,4,-5.7539843347686705
Basna,Chhattisgarh,21.27885,82.8267,10345.0,4,-5.7539843347686705
Bastar,Chhattisgarh,19.26794,81.73828,1413199.0,7,0.11478305677049683
Bemetara,Chhattisgarh,21.71556,81.53423,28536.0,4,-5.7539843347686705
Bhanpuri,Chhattisgarh,21.0919,80.93218,17270.0,4,-5.7539843347686705
Bhatapara,Chhattisgarh,21.735,81.94711,57537.0,5,-3.784880204202082
Bhatgaon,Chhattisgarh,21.15,81.7,8044.0,3,-7.726605438826365
Bhilai,Chhattisgarh,21.20919,81.4285,625700.0,6,-1.8244515764056963
Bijapur,Chhattisgarh,18.84322,80.7761,16129.0,4,-5.7539843347686705
Bilaspur,Chhattisgarh,22.38333,82.13333,365579.0,6,-1.8244515764056963
Champa,Chhattisgarh,22.03532,82.64234,45256.0,4,-5.7539843347686705
Chhuikhadan,Chhattisgarh,21.52316,80.99788,7093.0,3,-7.726605438826365
Dantewada,Chhattisgarh,18.899848,81.3386752,533638.0,6,-1.8244515764056963
Deori,Chhattisgarh,21.45,82.61667,12286.0,4,-5.7539843347686705
Dhamtari,Chhattisgarh,20.70718,81.54874,101677.0,5,-3.784880204202082
Dongargaon,Chhattisgarh,20.97172,80.85077,14693.0,4,-5.7539843347686705
Dongargarh,Chhattisgarh,21.18893,80.75459,37372.0,4,-5.7539843347686705
Durg,Chhattisgarh,21.15,81.4,268806.0,6,-1.8244515764056963
Gandai,Chhattisgarh,21.66667,81.10013,13278.0,4,-5.7539843347686705
Gariaband,Chhattisgarh,20.63323,82.06221,10517.0,4,-5.7539843347686705
Gaurela,Chhattisgarh,22.75449,81.90107,18165.0,4,-5.7539843347686705
Gharghoda,Chhattisgarh,22.17427,83.3517,9455.0,3,-7.726605438826365
Gidam,Chhattisgarh,18.97431,81.39894,7440.0,3,-7.726605438826365
Jagdalpur,Chhattisgarh,19.08136,82.02131,125463.0,5,-3.784880204202082
Janjgir,Chhattisgarh,22.00922,82.5778,32833.0,4,-5.7539843347686705
Janjgir-Champa,Chhattisgarh,21.9,82.7,,3,-7.726605438826365
Jashpur,Chhattisgarh,22.78495,83.84573,851669.0,6,-1.8244515764056963
Jashpurnagar,Chhattisgarh,22.88783,84.13864,28301.0,4,-5.7539843347686705
Junagarh,Chhattisgarh,19.85993,82.93385,19656.0,4,-5.7539843347686705
Kabeerdham,Chhattisgarh,22.1,81.2,,3,-7.726605438826365
Kanker,Chhattisgarh,20.27193,81.49177,37442.0,4,-5.7539843347686705
Katghora,Chhattisgarh,22.50247,82.54279,22690.0,4,-5.7539843347686705
Kawardha,Chhattisgarh,22.00853,81.23148,46657.0,4,-5.7539843347686705
Khairagarh,Chhattisgarh,21.41859,80.97942,22564.0,4,-5.7539843347686705
Khamharia,Chhattisgarh,20.976,82.25116,6998.0,3,-7.726605438826365
Kharod,Chhattisgarh,21.7442,82.5788,10193.0,4,-5.7539843347686705
Kharsia,Chhattisgarh,21.98953,83.10476,18939.0,4,-5.7539843347686705
Kirandul,Chhattisgarh,18.63649,81.25827,19053.0,4,-5.7539843347686705
Kondagaon,Chhattisgarh,19.59083,81.664,30921.0,4,-5.7539843347686705
Korba,Chhattisgarh,22.5,82.6,419146.0,6,-1.8244515764056963
Koria,Chhattisgarh,23.48326,82.15037,,3,-7.726605438826365
Kota,Chhattisgarh,22.29507,82.02366,18405.0,4,-5.7539843347686705
Kotaparh,Chhattisgarh,19.14256,82.32536,16326.0,4,-5.7539843347686705
Kumhari,Chhattisgarh,21.26667,81.51667,38334.0,4,-5.7539843347686705
Kurud,Chhattisgarh,20.83073,81.72212,13783.0,4,-5.7539843347686705
Lormi,Chhattisgarh,22.27434,81.70181,15156.0,4,-5.7539843347686705
Mahasamund,Chhattisgarh,21.2,82.5,47203.0,4,-5.7539843347686705
Mungeli,Chhattisgarh,22.06566,81.68543,36450.0,4,-5.7539843347686705
Narayanpur,Chhattisgarh,19.60426,81.08119,139820.0,5,-3.784880204202082
Narharpur,Chhattisgarh,20.44892,81.62004,6500.0,3,-7.726605438826365
Pandaria,Chhattisgarh,22.22495,81.40994,16165.0,4,-5.7539843347686705
Pandatarai,Chhattisgarh,22.18714,81.32815,11000.0,4,-5.7539843347686705
Pasan,Chhattisgarh,22.84412,82.19823,30928.0,4,-5.7539843347686705
Patan,Chhattisgarh,21.03333,81.53333,10133.0,4,-5.7539843347686705
Pathalgaon,Chhattisgarh,22.55656,83.46355,16613.0,4,-5.7539843347686705
Pendra,Chhattisgarh,22.77548,81.95968,14120.0,4,-5.7539843347686705
Pithora,Chhattisgarh,21.25021,82.51707,8428.0,3,-7.726605438826365
Raigarh,Chhattisgarh,22.08582,83.30603,150019.0,5,-3.784880204202082
Raipur,Chhattisgarh,21.25621,81.69022,1027264.0,7,0.11478305677049683
Raj Nandgaon,Chhattisgarh,21.16667,81.0,,3,-7.726605438826365
Ramanuj Ganj,Chhattisgarh,23.80637,83.69981,11893.0,4,-5.7539843347686705
Ratanpur,Chhattisgarh,22.2866,82.16823,24636.0,4,-5.7539843347686705
Sakti,Chhattisgarh,22.02662,82.96091,21955.0,4,-5.7539843347686705
Saraipali,Chhattisgarh,21.3153,83.00629,20043.0,4,-5.7539843347686705
Sarangarh,Chhattisgarh,21.58614,83.0785,14954.0,4,-5.7539843347686705
Seorinarayan,Chhattisgarh,21.72055,82.59344,9707.0,3,-7.726605438826365
Simga,Chhattisgarh,21.6281,81.70376,16027.0,4,-5.7539843347686705
Surguja,Chhattisgarh,22.89624,83.09631,2359886.0,7,0.11478305677049683
Takhatpur,Chhattisgarh,22.12915,81.86959,19968.0,4,-5.7539843347686705
Umarkot,Chhattisgarh,19.66529,82.20629,28993.0,4,-5.7539843347686705
Uttar Bastar Kanker,Chhattisgarh,20.2,81.1,,3,-7.726605438826365
Amli,Dadra and Nagar Haveli and Daman and Diu,20.28333,73.01667,33369.0,4,-5.7539843347686705
Dadra,Dadra and Nagar Haveli and Daman and Diu,20.32504,72.96618,13039.0,4,-5.7539843347686705
Dadra & Nagar Haveli,Dadra and Nagar Haveli and Daman and Diu,20.20651,73.00811,,3,-7.726605438826365
Daman,Dadra and Nagar Haveli and Daman and Diu,20.41431,72.83236,44282.0,4,-5.7539843347686705
Diu,Dadra and Nagar Haveli and Daman and Diu,20.72081,70.93989,23991.0,4,-5.7539843347686705
Silvassa,Dadra and Nagar Haveli and Daman and Diu,20.27386,72.99673,98265.0,5,-3.784880204202082
Alipur,Delhi,28.79862,77.13314,20736.0,4,-5.7539843347686705
Bawana,Delhi,28.7982,77.03431,73680.0,5,-3.784880204202082
Central Delhi,Delhi,28.64857,77.21895,582320.0,6,-1.8244515764056963
Delhi,Delhi,28.65195,77.23149,11034555.0,8,2.0034398595035796
Deoli,Delhi,28.50254,77.23117,169122.0,5,-3.784880204202082
East Delhi,Delhi,28.66242,77.29122,1709346.0,7,0.11478305677049683
Karol Bagh,Delhi,28.65136,77.19072,505241.0,6,-1.8244515764056963
Najafgarh,Delhi,28.60922,76.97982,1365000.0,7,0.11478305677049683
Nangloi Jat,Delhi,28.67957,77.06799,205596.0,6,-1.8244515764056963
Narela,Delhi,28.85267,77.09288,800000.0,6,-1.8244515764056963
New Delhi,Delhi,28.63576,77.22445,249998.0,6,-1.8244515764056963
North Delhi,Delhi,28.6692,77.22273,887978.0,6,-1.8244515764056963
North East Delhi,Delhi,28.6869,77.30195,2241624.0,7,0.11478305677049683
North West Delhi,Delhi,28.70113,77.10154,3656539.0,7,0.11478305677049683
Pitampura,Delhi,28.68964,77.13126,2000.0,3,-7.726605438826365
Rohini,Delhi,28.74322,77.06778,860000.0,6,-1.8244515764056963
South Delhi,Delhi,28.53009,77.25174,2731929.0,7,0.11478305677049683
South West Delhi,Delhi,28.5806,77.0672,2292958.0,7,0.11478305677049683
West Delhi,Delhi,28.65655,77.10068,2543243.0,7,0.11478305677049683
Aldona,Goa,15.59337,73.87482,6606.0,3,-7.726605438826365
Arambol,Goa,15.68681,73.70449,10000.0,4,-5.7539843347686705
Baga,Goa,15.56517,73.75517,2000.0,3,-7.726605438826365
Bambolim,Goa,15.46361,73.8531,6885.0,3,-7.726605438826365
Bandora,Goa,15.40823,73.98129,12819.0,4,-5.7539843347686705
Benaulim,Goa,15.26435,73.92812,11919.0,4,-5.7539843347686705
Calangute,Goa,15.5439,73.7553,17446.0,4,-5.7539843347686705
Candolim,Goa,15.51807,73.76259,9197.0,3,-7.726605438826365
Carapur,Goa,15.56588,73.98713,5575.0,3,-7.726605438826365
Cavelossim,Goa,15.17255,73.94194,11983.0,4,-5.7539843347686705
Chicalim,Goa,15.39835,73.84216,7787.0,3,-7.726605438826365
Chinchinim,Goa,15.21447,73.97555,7355.0,3,-7.726605438826365
Colovale,Goa,15.63522,73.82426,5723.0,3,-7.726605438826365
Colva,Goa,15.27976,73.92285,12000.0,4,-5.7539843347686705
Cortalim,Goa,15.40247,73.90881,9080.0,3,-7.726605438826365
Cuncolim,Goa,15.1773,73.99392,16623.0,4,-5.7539843347686705
Curchorem,Goa,15.26349,74.10875,22730.0,4,-5.7539843347686705
Curti,Goa,15.41667,74.01667,16385.0,4,-5.7539843347686705
Davorlim,Goa,15.27221,73.99242,15350.0,4,-5.7539843347686705
Dicholi,Goa,15.59319,73.94571,16986.0,4,-5.7539843347686705
Goa Velha,Goa,15.44384,73.88572,5656.0,3,-7.726605438826365
Guirim,Goa,15.57552,73.80722,7057.0,3,-7.726605438826365
Jua,Goa,15.5307,73.95047,5470.0,3,-7.726605438826365
Kankon,Goa,15.02698,74.04617,12444.0,4,-5.7539843347686705
Madgaon,Goa,15.27501,73.95786,87650.0,5,-3.784880204202082
Mapuca,Goa,15.59154,73.80898,7057.0,3,-7.726605438826365
Morjim,Goa,15.63097,73.73903,6760.0,3,-7.726605438826365
Mormugao,Goa,15.38914,73.81491,94393.0,5,-3.784880204202082
Navelim,Goa,15.53333,73.98333,12323.0,4,-5.7539843347686705
North Goa,Goa,15.53397,73.96408,5354.0,3,-7.726605438826365
Palle,Goa,15.46667,74.08333,6043.0,3,-7.726605438826365
Panaji,Goa,15.49574,73.82624,70991.0,5,-3.784880204202082
Pernem,Goa,15.723,73.79511,5555.0,3,-7.726605438826365
Ponda,Goa,15.40341,74.01519,22664.0,4,-5.7539843347686705
Quepem,Goa,15.2128,74.0772,14795.0,4,-5.7539843347686705
Queula,Goa,15.39011,73.98557,6852.0,3,-7.726605438826365
Raia,Goa,15.30499,73.97096,10706.0,4,-5.7539843347686705
Saligao,Goa,15.55359,73.79036,6280.0,3,-7.726605438826365
Sancoale,Goa,15.37794,73.90352,21923.0,4,-5.7539843347686705
Sanguem,Goa,15.22901,74.15149,6444.0,3,-7.726605438826365
Sanquelim,Goa,15.56422,74.00799,13651.0,4,-5.7539843347686705
Sanvordem,Goa,15.26269,74.11965,5103.0,3,-7.726605438826365
Serula,Goa,15.54774,73.84329,12908.0,4,-5.7539843347686705
Solim,Goa,15.61521,73.7674,10936.0,4,-5.7539843347686705
South Goa,Goa,15.20425,74.16733,640537.0,6,-1.8244515764056963
Taleigao,Goa,15.46915,73.83285,17148.0,4,-5.7539843347686705
Vagator,Goa,15.59766,73.74496,14986.0,4,-5.7539843347686705
Valpoy,Goa,15.53239,74.13671,8532.0,3,-7.726605438826365
Varca,Goa,15.23237,73.94311,5439.0,3,-7.726605438826365
Vasco da Gama,Goa,15.39585,73.81568,100485.0,5,-3.784880204202082
Abrama,Gujarat,20.85865,72.90648,21000.0,4,-5.7539843347686705
Adalaj,Gujarat,23.16453,72.58107,11957.0,4,-5.7539843347686705
Agol,Gujarat,23.15,72.26666667,0.0,3,-7.726605438826365
Ahmedabad,Gujarat,23.02579,72.58727,7645000.0,8,2.0034398595035796
Ahwa,Gujarat,20.75718,73.68626,15004.0,4,-5.7539843347686705
Akrund,Gujarat,23.28333333,73.11666667,0.0,3,-7.726605438826365
Amod,Gujarat,21.99317,72.87047,18742.0,4,-5.7539843347686705
Amreli,Gujarat,21.50789,71.18323,117967.0,5,-3.784880204202082
Amroli,Gujarat,21.25084,72.83878,17082.0,4,-5.7539843347686705
Anand,Gujarat,22.4,72.75,130462.0,5,-3.784880204202082
Anjar,Gujarat,23.11316,70.02671,87183.0,5,-3.784880204202082
Ankleshwar,Gujarat,21.63236,72.99001,89457.0,5,-3.784880204202082
Babra,Gujarat,21.84577,71.30544,25270.0,4,-5.7539843347686705
Bagasara,Gujarat,21.48333333,70.95,34521.0,4,-5.7539843347686705
Bagasra,Gujarat,21.48719,70.95516,34521.0,4,-5.7539843347686705
Bakharla,Gujarat,21.731517,69.635296,0.0,3,-7.726605438826365
Balagam,Gujarat,21.36666667,70.1,0.0,3,-7.726605438826365
Balasinor,Gujarat,22.955891,73.336499,39330.0,4,-5.7539843347686705
Balisana,Gujarat,23.816436,72.257536,0.0,3,-7.726605438826365
Bamanbore,Gujarat,22.41666667,71.01666667,0.0,3,-7.726605438826365
Banas Kantha,Gujarat,24.25,72.5,3120506.0,7,0.11478305677049683
Bandia,Gujarat,23.39604,69.01155,0.0,3,-7.726605438826365
Bantva,Gujarat,21.48815,70.07576,15291.0,4,-5.7539843347686705
Bardoli,Gujarat,21.12297,73.11151,60821.0,5,-3.784880204202082
Bavla,Gujarat,22.83672406,72.36277938,42458.0,4,-5.7539843347686705
Bedi,Gujarat,22.50143,70.04363,21327.0,4,-5.7539843347686705
Bhachau,Gujarat,23.29858,70.34279,39532.0,4,-5.7539843347686705
Bhadran,Gujarat,22.3593,72.9005,0.0,3,-7.726605438826365
Bhandu,Gujarat,23.7,72.36666667,0.0,3,-7.726605438826365
Bhanvad,Gujarat,21.93053,69.78081,22142.0,4,-5.7539843347686705
Bharuch,Gujarat,21.69482,72.9805,169007.0,5,-3.784880204202082
Bhatha,Gujarat,21.18333333,72.76666667,0.0,3,-7.726605438826365
Bhavnagar,Gujarat,21.76287,72.15331,605882.0,6,-1.8244515764056963
Bhayavadar,Gujarat,21.85523,70.24791,19458.0,4,-5.7539843347686705
Bhildi,Gujarat,24.18333333,72.03333333,0.0,3,-7.726605438826365
Bhojpur Dharampur,Gujarat,23.25,69.67,148834.0,5,-3.784880204202082
Bhuj,Gujarat,23.25397,69.66928,148834.0,5,-3.784880204202082
Bilimora,Gujarat,20.76957,72.96134,510879.0,6,-1.8244515764056963
Bilkha,Gujarat,21.4415,70.60063,14421.0,4,-5.7539843347686705
Borsad,Gujarat,22.40788,72.89817,63377.0,5,-3.784880204202082
Botad,Gujarat,22.16917,71.66671,130327.0,5,-3.784880204202082
Chaklasi,Gujarat,22.6532,72.94497,39581.0,4,-5.7539843347686705
Chalala,Gujarat,21.41073,71.16621,17081.0,4,-5.7539843347686705
Chaloda,Gujarat,22.8,72.45,0.0,3,-7.726605438826365
Champaner,Gujarat,22.4859,73.5371,,3,-7.726605438826365
Chanasma,Gujarat,23.71472,72.11279,15932.0,4,-5.7539843347686705
Chhala,Gujarat,23.30779,72.77404,17323.0,4,-5.7539843347686705
Chhota Udepur,Gujarat,22.30401,74.0158,25787.0,4,-5.7539843347686705
Chikhli,Gujarat,20.75751,73.06268,6953.0,3,-7.726605438826365
Chotila,Gujarat,22.42347,71.19641,21364.0,4,-5.7539843347686705
Chuda,Gujarat,22.48333333,71.68333333,0.0,3,-7.726605438826365
Dabhoda,Gujarat,23.16666667,72.73333333,0.0,3,-7.726605438826365
Dabhoi,Gujarat,22.18333,73.43333,56253.0,5,-3.784880204202082
Dahegam,Gujarat,23.16903,72.82161,42632.0,4,-5.7539843347686705
Dahod,Gujarat,22.52,74.15,79185.0,5,-3.784880204202082
Dakor,Gujarat,22.75268,73.14967,25658.0,4,-5.7539843347686705
Damnagar,Gujarat,21.69232,71.51747,17766.0,4,-5.7539843347686705
Dandi,Gujarat,21.32988,72.62484,0.0,3,-7.726605438826365
Danta,Gujarat,24.18861111,72.76583333,0.0,3,-7.726605438826365
Dayapar,Gujarat,23.63371,68.90192,12000.0,4,-5.7539843347686705
Delvada,Gujarat,20.77544,71.04646,11912.0,4,-5.7539843347686705
Delwada,Gujarat,20.7833,71.05,11912.0,4,-5.7539843347686705
Detroj,Gujarat,23.33333333,72.18333333,0.0,3,-7.726605438826365
Devbhumi Dwarka,Gujarat,22.20253,69.65498,752484.0,6,-1.8244515764056963
Devgadh Bariya,Gujarat,22.70517,73.90882,21030.0,4,-5.7539843347686705
Dhandhuka,Gujarat,22.38185,71.98664,32475.0,4,-5.7539843347686705
Dhanera,Gujarat,24.50967,72.02343,29578.0,4,-5.7539843347686705
Dhansura,Gujarat,23.35,73.2,0.0,3,-7.726605438826365
Dharampur,Gujarat,20.53693,73.17368,24178.0,4,-5.7539843347686705
Dharasana,Gujarat,20.68333333,72.91666667,0.0,3,-7.726605438826365
Dhari,Gujarat,21.32855,71.02645,29346.0,4,-5.7539843347686705
Dhasa,Gujarat,21.8,71.51666667,14448.0,4,-5.7539843347686705
Dhola,Gujarat,21.88129,71.77269,8206.0,3,-7.726605438826365
Dholera,Gujarat,22.248,72.195,0.0,3,-7.726605438826365
Dholka,Gujarat,22.72732,72.44128,80945.0,5,-3.784880204202082
Dhoraji,Gujarat,21.73359,70.45004,84545.0,5,-3.784880204202082
Dhrangadhra,Gujarat,22.99167,71.46793,75578.0,5,-3.784880204202082
Dhrol,Gujarat,22.567,70.41769,26496.0,4,-5.7539843347686705
Dhuwaran,Gujarat,22.23779,72.7591,11473.0,4,-5.7539843347686705
Disa,Gujarat,24.25612,72.17928,111160.0,5,-3.784880204202082
Dohad,Gujarat,22.9,74.0,,3,-7.726605438826365
Dumkhal,Gujarat,21.7396,73.8449,0.0,3,-7.726605438826365
Dungarpur,Gujarat,21.28777,71.7556,6105.0,3,-7.726605438826365
Dwarka,Gujarat,22.23944,68.96778,38873.0,4,-5.7539843347686705
Gadhada,Gujarat,21.96957,71.57828,29872.0,4,-5.7539843347686705
Gandevi,Gujarat,20.81214,72.99811,16827.0,4,-5.7539843347686705
Gandhidham,Gujarat,23.08333,70.13333,247992.0,6,-1.8244515764056963
Gandhinagar,Gujarat,23.21667,72.68333,292797.0,6,-1.8244515764056963
Gariadhar,Gujarat,21.53889,71.57737,35692.0,4,-5.7539843347686705
Ghodasar,Gujarat,24.45,71.85,0.0,3,-7.726605438826365
Ghogha,Gujarat,21.68813,72.2763,12208.0,4,-5.7539843347686705
Gir Somnath,Gujarat,20.91287,70.3671,1217477.0,7,0.11478305677049683
Godhra,Gujarat,22.77547,73.61488,161925.0,5,-3.784880204202082
Gondal,Gujarat,21.96074,70.80255,112197.0,5,-3.784880204202082
Gorwa,Gujarat,22.3301,73.1611,0.0,3,-7.726605438826365
Halenda,Gujarat,22.088185,71.05171,0.0,3,-7.726605438826365
Halol,Gujarat,22.50321,73.47242,64265.0,5,-3.784880204202082
Halvad,Gujarat,23.01516,71.18029,32024.0,4,-5.7539843347686705
Hansot,Gujarat,21.58496,72.80764,12525.0,4,-5.7539843347686705
Harij,Gujarat,23.69356,71.907,20253.0,4,-5.7539843347686705
Harsol,Gujarat,23.36,73.02,0.0,3,-7.726605438826365
Hathuran,Gujarat,21.5,72.97,0.0,3,-7.726605438826365
Himatnagar,Gujarat,23.59893,72.96602,81137.0,5,-3.784880204202082
Idar,Gujarat,23.83,73.0,42306.0,4,-5.7539843347686705
Jakhau,Gujarat,23.21861111,68.71694444,0.0,3,-7.726605438826365
Jalalpore,Gujarat,20.9491,72.9136,81245.0,5,-3.784880204202082
Jalalpur,Gujarat,20.94896,72.89829,17325.0,4,-5.7539843347686705
Jalia,Gujarat,21.8,70.25,19458.0,4,-5.7539843347686705
Jambuda,Gujarat,22.51666667,70.21666667,0.0,3,-7.726605438826365
Jambusar,Gujarat,22.05236,72.80074,43344.0,4,-5.7539843347686705
Jamnagar,Gujarat,22.47292,70.06673,600943.0,6,-1.8244515764056963
Jarod,Gujarat,22.433,73.333,7200.0,3,-7.726605438826365
