id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,native,type,level,parent_id,population,timezone,wikiDataId
134137,Thandla,4039,MP,Madhya Pradesh,101,IN,India,23.00959,74.57747,थांदला,city,,,15756.0,Asia/Kolkata,Q530401
134244,Tikamgarh,4039,MP,Madhya Pradesh,101,IN,India,24.74327,78.83061,टीकमगढ़,city,,,79106.0,Asia/Kolkata,Q2287213
134177,Tirodi,4039,MP,Madhya Pradesh,101,IN,India,21.68522,79.71906,तिरोडी,city,,,8870.0,Asia/Kolkata,Q1121279
134251,Udaipura,4039,MP,Madhya Pradesh,101,IN,India,23.07434,78.51108,उदयपुरा,city,,,18236.0,Asia/Kolkata,Q2546414
134263,Ujjain,4039,MP,Madhya Pradesh,101,IN,India,23.41667,75.5,उज्जैन,city,,,1986864.0,Asia/Kolkata,Q892641
134266,Ukwa,4039,MP,Madhya Pradesh,101,IN,India,21.97102,80.46625,उक्वा,city,,,7369.0,Asia/Kolkata,Q2720304
134270,Umaria,4039,MP,Madhya Pradesh,101,IN,India,23.52473,80.83716,उमरिया,city,,,33114.0,Asia/Kolkata,Q1109355
134276,Umri,4039,MP,Madhya Pradesh,101,IN,India,26.51056,78.93667,उमरी,city,,,9364.0,Asia/Kolkata,Q2724380
134282,Unhel,4039,MP,Madhya Pradesh,101,IN,India,23.33794,75.55931,उन्हेल,city,,,15837.0,Asia/Kolkata,Q2546487
134354,Vidisha,4039,MP,Madhya Pradesh,101,IN,India,23.91667,78.0,विदिशा,city,,,155959.0,Asia/Kolkata,Q1815253
134418,Waraseoni,4039,MP,Madhya Pradesh,101,IN,India,21.76184,80.04301,वारासियोनी,city,,,27494.0,Asia/Kolkata,Q2449438
57589,Achalpur,4008,MH,Maharashtra,101,IN,India,21.25665,77.51006,अचलपुर,city,,,112311.0,Asia/Kolkata,Q490886
147667,Adawad,4008,MH,Maharashtra,101,IN,India,21.21666667,75.45,अदावाद,city,,,0.0,Asia/Kolkata,Q4680894
147668,Agar Panchaitan,4008,MH,Maharashtra,101,IN,India,18.173692,72.988533,अगर पंचायतन,city,,,0.0,Asia/Kolkata,Q4691267
147669,Aheri,4008,MH,Maharashtra,101,IN,India,19.41166667,80.00388889,अहेरी,city,,,14609.0,Asia/Kolkata,Q3606967
57604,Ahmadpur,4008,MH,Maharashtra,101,IN,India,18.70622,76.93731,अहमदपुर,city,,,43936.0,Asia/Kolkata,Q590521
147670,Ahmednagar,4008,MH,Maharashtra,101,IN,India,19.08333333,74.73333333,अहमदनगर,city,,,,Asia/Kolkata,Q223517
57609,Airoli,4008,MH,Maharashtra,101,IN,India,19.15096,72.99625,ऐरोली,city,,,100000.0,Asia/Kolkata,Q4698841
57617,Ajara,4008,MH,Maharashtra,101,IN,India,16.11601,74.21097,अजारा,city,,,17257.0,Asia/Kolkata,Q584021
57618,Akalkot,4008,MH,Maharashtra,101,IN,India,17.52532,76.20611,अकालकोट,city,,,40103.0,Asia/Kolkata,Q239809
147672,Akluj,4008,MH,Maharashtra,101,IN,India,17.88333333,75.01666667,अकलुज,city,,,39972.0,Asia/Kolkata,Q4701451
57627,Akola,4008,MH,Maharashtra,101,IN,India,20.5,77.16667,अकोला,city,,,428857.0,Asia/Kolkata,Q213014
147673,Akolner,4008,MH,Maharashtra,101,IN,India,18.98333333,74.66666667,अकोल्नर,city,,,0.0,Asia/Kolkata,Q4701525
57628,Akot,4008,MH,Maharashtra,101,IN,India,21.0963,77.0588,अकोट,city,,,92637.0,Asia/Kolkata,Q589224
147674,Akrani,4008,MH,Maharashtra,101,IN,India,21.82423611,74.21687222,अक्रानी,city,,,6093.0,Asia/Kolkata,Q2721836
57633,Alandi,4008,MH,Maharashtra,101,IN,India,18.67756,73.89868,आलंदी,city,,,28645.0,Asia/Kolkata,Q589653
147675,Ale,4008,MH,Maharashtra,101,IN,India,19.17,74.12,यवसुरा,city,,,0.0,Asia/Kolkata,Q4714044
57652,Alibag,4008,MH,Maharashtra,101,IN,India,18.64813,72.87579,अलीबाग,city,,,20752.0,Asia/Kolkata,Q385394
147676,Alkuti,4008,MH,Maharashtra,101,IN,India,19.05,74.23,अलकुटी,city,,,0.0,Asia/Kolkata,Q4727727
57642,Allapalli,4008,MH,Maharashtra,101,IN,India,19.43172,80.06377,अल्लापल्ली,city,,,10772.0,Asia/Kolkata,Q589789
57657,Amalner,4008,MH,Maharashtra,101,IN,India,21.03983,75.05887,अमलनेर,city,,,97369.0,Asia/Kolkata,Q589095
57660,Amarnath,4008,MH,Maharashtra,101,IN,India,19.2,73.16667,अमरनाथ,city,,,253475.0,Asia/Kolkata,Q584008
57665,Ambad,4008,MH,Maharashtra,101,IN,India,19.61301,75.78906,अम्बाद,city,,,31553.0,Asia/Kolkata,Q583887
57674,Ambajogai,4008,MH,Maharashtra,101,IN,India,18.73312,76.38616,अंबाजोगाई,city,,,74114.0,Asia/Kolkata,Q584032
147678,Ambegaon,4008,MH,Maharashtra,101,IN,India,19.11666667,73.73333333,अम्बेगांव,city,,,0.0,Asia/Kolkata,Q4741194
147677,Ambernath,4008,MH,Maharashtra,101,IN,India,19.209,73.186,अंबरनाथ,city,,,253475.0,Asia/Kolkata,Q584008
147679,Amgaon,4008,MH,Maharashtra,101,IN,India,20.65,79.95,आमगांव,city,,,0.0,Asia/Kolkata,Q4745985
57689,Amravati,4008,MH,Maharashtra,101,IN,India,20.93333,77.75,अमरावती,adm2,,,549370.0,Asia/Kolkata,Q269899
147680,Andheri,4008,MH,Maharashtra,101,IN,India,19.11916667,72.84694444,अंधेरी,adm1,,,0.0,Asia/Kolkata,Q12413015
147681,Andura,4008,MH,Maharashtra,101,IN,India,20.88333333,76.86666667,अंदुरा,city,,,0.0,Asia/Kolkata,Q4760315
57707,Anjangaon,4008,MH,Maharashtra,101,IN,India,21.16516,77.3091,अंजनगांव,city,,,56380.0,Asia/Kolkata,Q583982
147682,Anjarle,4008,MH,Maharashtra,101,IN,India,17.85,73.09,अंजार्ले,city,,,0.0,Asia/Kolkata,Q4765785
57716,Anshing,4008,MH,Maharashtra,101,IN,India,20.0409,77.31501,अंशिंग,city,,,19000.0,Asia/Kolkata,Q26791820
147683,Arag,4008,MH,Maharashtra,101,IN,India,16.78,74.8,अराग,city,,,0.0,Asia/Kolkata,Q4783707
134461,Arangaon,4008,MH,Maharashtra,101,IN,India,19.02681,74.71487,अरनगांव,city,,,29591.0,Asia/Kolkata,Q367624
147684,Ardhapur,4008,MH,Maharashtra,101,IN,India,19.28333333,77.38333333,अर्धपुर,city,,,0.0,Asia/Kolkata,Q4788035
147685,Argaon,4008,MH,Maharashtra,101,IN,India,16.778999,73.64553,अरगांव,city,,,0.0,Asia/Kolkata,Q4682444
57741,Artist Village,4008,MH,Maharashtra,101,IN,India,19.03227,73.04276,कलाकार गाँव,city,,,6000.0,Asia/Kolkata,Q26794779
134463,Arvi,4008,MH,Maharashtra,101,IN,India,20.99585,78.22914,अरवी,city,,,42822.0,Asia/Kolkata,Q1935271
57751,Ashta,4008,MH,Maharashtra,101,IN,India,16.94943,74.40936,अष्ट,city,,,37105.0,Asia/Kolkata,Q588688
57753,Ashti,4008,MH,Maharashtra,101,IN,India,19.37671,76.2252,अष्टी,city,,,13084.0,Asia/Kolkata,Q582291
147686,Asoda,4008,MH,Maharashtra,101,IN,India,21.03333333,75.6,असोदा,city,,,0.0,Asia/Kolkata,Q4807547
147687,Assaye,4008,MH,Maharashtra,101,IN,India,20.24512778,75.88739722,परख,city,,,0.0,Asia/Kolkata,Q739902
147688,Astagaon,4008,MH,Maharashtra,101,IN,India,19.66666667,74.5,अस्तगांव,city,,,0.0,Asia/Kolkata,Q4810511
147689,Aundh Satara,4008,MH,Maharashtra,101,IN,India,17.54583333,74.375,औंध सतारा,city,,,,Asia/Kolkata,Q15194005
57765,Aurangabad,4008,MH,Maharashtra,101,IN,India,19.88467,75.33986,औरंगाबाद,adm2,,,1175116.0,Asia/Kolkata,Q200713
57770,Ausa,4008,MH,Maharashtra,101,IN,India,18.24728,76.4993,औसा,city,,,36118.0,Asia/Kolkata,Q591243
57792,Badlapur,4008,MH,Maharashtra,101,IN,India,19.15516,73.26553,बदलापुर,city,,,174226.0,Asia/Kolkata,Q588612
147690,Badnapur,4008,MH,Maharashtra,101,IN,India,19.86666667,75.73333333,बदनापुर,city,,,0.0,Asia/Kolkata,Q2878729
147691,Badnera,4008,MH,Maharashtra,101,IN,India,20.85463056,77.72931111,बडनेरा,adm2,,,0.0,Asia/Kolkata,Q4841063
147692,Bagewadi,4008,MH,Maharashtra,101,IN,India,16.29,74.6,बागेवाड़ी,city,,,0.0,Asia/Kolkata,Q4841558
58121,Balapur,4008,MH,Maharashtra,101,IN,India,20.7326962,76.8363281,बालापुर,city,,,44594.0,Asia/Kolkata,Q2315612
57829,Ballalpur,4008,MH,Maharashtra,101,IN,India,19.84696,79.34578,बल्लालपुर,section,,,92146.0,Asia/Kolkata,Q584644
147694,Ballard Estate,4008,MH,Maharashtra,101,IN,India,18.95,72.84,बैलार्ड एस्टेट,city,,,0.0,Asia/Kolkata,Q4851507
147695,Ballarpur,4008,MH,Maharashtra,101,IN,India,19.83333333,79.35,बल्लारपुर,section,,,92146.0,Asia/Kolkata,Q633427
147696,Banda Maharashtra,4008,MH,Maharashtra,101,IN,India,15.81273611,73.86132778,बांदा महाराष्ट्र,city,,,,Asia/Kolkata,Q4854281
147697,Bandra,4008,MH,Maharashtra,101,IN,India,19.05444444,72.84055556,बांद्रा,adm1,,,300000.0,Asia/Kolkata,Q257622
147698,Baner,4008,MH,Maharashtra,101,IN,India,18.56,73.79027778,बैनर,city,,,0.0,Asia/Kolkata,Q4801087
147699,Bankot,4008,MH,Maharashtra,101,IN,India,17.98333333,73.05,बैंकोट,city,,,0.0,Asia/Kolkata,Q4856435
58146,Baramati,4008,MH,Maharashtra,101,IN,India,18.15174,74.57767,बारामती,city,,,54415.0,Asia/Kolkata,Q712015
58144,Barsi,4008,MH,Maharashtra,101,IN,India,18.23454,75.69275,बरसी,city,,,118722.0,Asia/Kolkata,Q42016
57897,Basmat,4008,MH,Maharashtra,101,IN,India,19.32872,77.15746,बासमात,city,,,68846.0,Asia/Kolkata,Q648370
147701,Bavdhan,4008,MH,Maharashtra,101,IN,India,18.53527778,73.78277778,बावधन,city,,,0.0,Asia/Kolkata,Q15197602
147702,Bawanbir,4008,MH,Maharashtra,101,IN,India,21.08333333,76.71666667,बावनबीर,city,,,0.0,Asia/Kolkata,Q4873756
57912,Beed,4008,MH,Maharashtra,101,IN,India,18.98921,75.75634,बीड,adm3,,,146709.0,Asia/Kolkata,Q814033
147703,Bhadgaon Maharashtra,4008,MH,Maharashtra,101,IN,India,20.16666667,75.23333333,भड़गांव महाराष्ट्र,city,,,,Asia/Kolkata,Q2766664
57961,Bhandara,4008,MH,Maharashtra,101,IN,India,21.18333,80.0,भंडारा,city,,,91845.0,Asia/Kolkata,Q33424761
147704,Bhandardara,4008,MH,Maharashtra,101,IN,India,19.52916667,73.75138889,भंडारदरा,city,,,0.0,Asia/Kolkata,Q281031
147705,Bhandup,4008,MH,Maharashtra,101,IN,India,19.14,72.93,भांडुप,city,,,0.0,Asia/Kolkata,Q4900993
57978,Bhayandar,4008,MH,Maharashtra,101,IN,India,19.30157,72.85107,भयंदर,city,,,809378.0,Asia/Kolkata,Q4901615
57979,Bhigvan,4008,MH,Maharashtra,101,IN,India,18.3007,74.76701,भिगवण,city,,,8753.0,Asia/Kolkata,Q26791344
57987,Bhiwandi,4008,MH,Maharashtra,101,IN,India,19.30023,73.05881,भिवंडी,city,,,709665.0,Asia/Kolkata,Q31856876
147706,Bhiwapur,4008,MH,Maharashtra,101,IN,India,20.83555556,79.50111111,भिवापुर,city,,,0.0,Asia/Kolkata,Q4901861
147707,Bhokar,4008,MH,Maharashtra,101,IN,India,19.217803,77.669392,भोकर,city,,,32899.0,Asia/Kolkata,Q4901919
147708,Bhokardan,4008,MH,Maharashtra,101,IN,India,20.27,75.77,भोकरदान,city,,,24416.0,Asia/Kolkata,Q796505
58024,Bhoom,4008,MH,Maharashtra,101,IN,India,18.45908,75.65877,भूम,city,,,18561.0,Asia/Kolkata,Q796520
57997,Bhor,4008,MH,Maharashtra,101,IN,India,18.14861,73.84336,भोर,city,,,18982.0,Asia/Kolkata,Q797462
58001,Bhudgaon,4008,MH,Maharashtra,101,IN,India,16.90742,74.59954,भूड़गांव,city,,,15738.0,Asia/Kolkata,Q26791355
147710,Bhugaon,4008,MH,Maharashtra,101,IN,India,18.501284,73.750161,भूगांव,city,,,0.0,Asia/Kolkata,Q15198984
58005,Bhusaval,4008,MH,Maharashtra,101,IN,India,21.04365,75.78506,भुसावल,city,,,,Asia/Kolkata,Q796650
147712,Bijur,4008,MH,Maharashtra,101,IN,India,13.84388889,74.63972222,बिजूर,city,,,20323.0,Asia/Kolkata,Q4907289
147713,Bilashi,4008,MH,Maharashtra,101,IN,India,16.98333,74.03333,बिलाशी,city,,,0.0,Asia/Kolkata,Q4907558
58047,Biloli,4008,MH,Maharashtra,101,IN,India,18.77385,77.72463,बिलोली,city,,,14923.0,Asia/Kolkata,Q861330
58074,Boisar,4008,MH,Maharashtra,101,IN,India,19.80362,72.75598,बोईसर,city,,,36151.0,Asia/Kolkata,Q858592
147714,Borgaon Manju,4008,MH,Maharashtra,101,IN,India,20.71944444,77.15277778,बोरगांव मंजू,city,,,0.0,Asia/Kolkata,Q4945014
147715,Borivali,4008,MH,Maharashtra,101,IN,India,19.23,72.86,बोरीवली,city,,,609617.0,Asia/Kolkata,Q4945504
147716,Brahmapuri,4008,MH,Maharashtra,101,IN,India,20.6084,79.8559,ब्रह्मपुरी,city,,,,Asia/Kolkata,Q2546796
147717,Breach Candy,4008,MH,Maharashtra,101,IN,India,18.967,72.805,ब्रीच कैंडी,city,,,0.0,Asia/Kolkata,Q4959100
58094,Buldana,4008,MH,Maharashtra,101,IN,India,20.58333,76.41667,बुलढाणा,city,,,,Asia/Kolkata,Q1752328
147719,Byculla,4008,MH,Maharashtra,101,IN,India,18.98,72.835,बाइकुला,city,,,0.0,Asia/Kolkata,Q5003979
131589,Chakan,4008,MH,Maharashtra,101,IN,India,18.76059,73.86351,चाकन,city,,,41113.0,Asia/Kolkata,Q1020740
147720,Chakur,4008,MH,Maharashtra,101,IN,India,18.51305556,76.87527778,चाकुर,city,,,0.0,Asia/Kolkata,Q5068446
131592,Chalisgaon,4008,MH,Maharashtra,101,IN,India,20.45781,75.01596,चालीसगांव,city,,,97551.0,Asia/Kolkata,Q858598
131596,Chanda,4008,MH,Maharashtra,101,IN,India,19.95076,79.29523,चंदा,city,,,328351.0,Asia/Kolkata,Q861194
147721,Chandgad,4008,MH,Maharashtra,101,IN,India,15.0,74.0,चांदगढ़,locality,,,0.0,Asia/Kolkata,Q5071026
131599,Chandor,4008,MH,Maharashtra,101,IN,India,20.3306,74.24467,चंदोर,city,,,25341.0,Asia/Kolkata,Q720244
58192,Chandrapur,4008,MH,Maharashtra,101,IN,India,20.11793,79.44377,चंद्रपुर,city,,,328351.0,Asia/Kolkata,Q861194
131601,Chandur,4008,MH,Maharashtra,101,IN,India,19.73444,79.17167,चंदूर,city,,,26755.0,Asia/Kolkata,Q3666120
131603,Chandur Bazar,4008,MH,Maharashtra,101,IN,India,21.23853,77.74713,चंदूर बाजार,city,,,18780.0,Asia/Kolkata,Q3666120
147722,Chausala,4008,MH,Maharashtra,101,IN,India,18.708692,75.691595,चौसाला,city,,,0.0,Asia/Kolkata,Q5088367
147723,Chembur,4008,MH,Maharashtra,101,IN,India,19.05871111,72.89969444,चेंबूर,adm1,,,0.0,Asia/Kolkata,Q251170
131544,Chicholi,4008,MH,Maharashtra,101,IN,India,21.46926,79.70151,चिचोली,city,,,18864.0,Asia/Kolkata,Q1104151
147724,Chichondi Patil,4008,MH,Maharashtra,101,IN,India,19.0,74.91666667,चिचोंडी पाटिल,city,,,0.0,Asia/Kolkata,Q5096066
131549,Chikhli (Buldhana),4008,MH,Maharashtra,101,IN,India,20.35046,76.25774,चिखली (बुलढाणा),city,,,57889.0,Asia/Kolkata,Q3674596
147725,Chikhli (Jalna),4008,MH,Maharashtra,101,IN,India,20.02193,75.78544,चिखली (जालना),city,,,,Asia/Kolkata,Q87192562
147726,Chimur,4008,MH,Maharashtra,101,IN,India,20.49694444,79.37666667,चिमूर,city,,,0.0,Asia/Kolkata,Q5099456
131558,Chinchani,4008,MH,Maharashtra,101,IN,India,19.87458,72.6851,चिंचनी,city,,,14357.0,Asia/Kolkata,Q1104169
147727,Chinchpokli,4008,MH,Maharashtra,101,IN,India,18.98333333,72.83333333,चिंचपोकली,city,,,0.0,Asia/Kolkata,Q5100316
131567,Chiplun,4008,MH,Maharashtra,101,IN,India,17.53339,73.50935,चिपलुन,city,,,55139.0,Asia/Kolkata,Q1117869
131580,Chopda,4008,MH,Maharashtra,101,IN,India,21.24578,75.29946,चोपड़ा,city,,,72783.0,Asia/Kolkata,Q1192614
147728,Colaba,4008,MH,Maharashtra,101,IN,India,18.91,72.81,कोलाबा,city,,,0.0,Asia/Kolkata,Q3632559
131805,Dabhol,4008,MH,Maharashtra,101,IN,India,17.58971,73.18001,दाभोल,city,,,9142.0,Asia/Kolkata,Q5207479
147729,Daddi,4008,MH,Maharashtra,101,IN,India,16.06666667,74.43333333,दद्दी,city,,,0.0,Asia/Kolkata,Q5207937
131807,Dahanu,4008,MH,Maharashtra,101,IN,India,19.96778,72.71263,दहानु,city,,,50287.0,Asia/Kolkata,Q1190226
147730,Dahivel,4008,MH,Maharashtra,101,IN,India,21.06666667,74.16666667,दहिवेल,city,,,0.0,Asia/Kolkata,Q5208849
147731,Dapoli,4008,MH,Maharashtra,101,IN,India,17.75888889,73.18555556,दापोली,city,,,15713.0,Asia/Kolkata,Q5221789
131810,Darwha,4008,MH,Maharashtra,101,IN,India,20.31017,77.77257,दरव्हा,city,,,25791.0,Asia/Kolkata,Q1190716
131659,Daryapur,4008,MH,Maharashtra,101,IN,India,20.92489,77.32644,दर्यापुर,city,,,36463.0,Asia/Kolkata,Q1190791
131663,Dattapur,4008,MH,Maharashtra,101,IN,India,20.78075,78.1407,दत्तापुर,city,,,21763.0,Asia/Kolkata,Q2206266
131666,Daulatabad,4008,MH,Maharashtra,101,IN,India,19.93611,75.22148,दौलताबाद,city,,,10000.0,Asia/Kolkata,Q2249594
131667,Daund,4008,MH,Maharashtra,101,IN,India,18.46515,74.58375,दौंड,city,,,49450.0,Asia/Kolkata,Q3703003
147732,Deccan Gymkhana,4008,MH,Maharashtra,101,IN,India,18.5184,73.8406,डेक्कन जिमखाना,city,,,0.0,Asia/Kolkata,Q4991859
147733,Deglur,4008,MH,Maharashtra,101,IN,India,18.54777778,77.57722222,डेग्लुर,city,,,54493.0,Asia/Kolkata,Q1192446
131678,Dehu,4008,MH,Maharashtra,101,IN,India,18.71851,73.76635,देहु,city,,,6133.0,Asia/Kolkata,Q1192430
131688,Deolali,4008,MH,Maharashtra,101,IN,India,19.94404,73.83441,देवलाली,city,,,54027.0,Asia/Kolkata,Q958334
147734,Deolapar,4008,MH,Maharashtra,101,IN,India,21.58611111,79.36944444,देवलापार,city,,,0.0,Asia/Kolkata,Q5259979
131686,Deoli,4008,MH,Maharashtra,101,IN,India,20.6492,78.48023,देवली,city,,,19288.0,Asia/Kolkata,Q2429122
147735,Deoni,4008,MH,Maharashtra,101,IN,India,18.26388889,77.08222222,देवनी,city,,,0.0,Asia/Kolkata,Q5260026
131709,Deulgaon Raja,4008,MH,Maharashtra,101,IN,India,20.01757,76.03755,देउलगांव राजा,city,,,30827.0,Asia/Kolkata,Q1189972
147736,Devrukh,4008,MH,Maharashtra,101,IN,India,17.065,73.61583333,देवरुख,city,,,12689.0,Asia/Kolkata,Q5267962
131722,Dharangaon,4008,MH,Maharashtra,101,IN,India,21.01187,75.27407,धरणगांव,city,,,35375.0,Asia/Kolkata,Q1264596
147737,Dharavi,4008,MH,Maharashtra,101,IN,India,19.05,72.86667,धारावी,adm1,,,0.0,Asia/Kolkata,Q649632
131728,Dharmabad,4008,MH,Maharashtra,101,IN,India,18.89116,77.8494,धर्माबाद,city,,,33741.0,Asia/Kolkata,Q1266630
131758,Dharur,4008,MH,Maharashtra,101,IN,India,18.82017,76.10937,धारुर,city,,,20417.0,Asia/Kolkata,Q2546835
147738,Dhawalpuri,4008,MH,Maharashtra,101,IN,India,19.16666667,74.51666667,धवलपुरी,city,,,0.0,Asia/Kolkata,Q5269466
131746,Dhule,4008,MH,Maharashtra,101,IN,India,21.06852,74.58837,धुले,city,,,375559.0,Asia/Kolkata,Q31856850
131759,Dhulia,4008,MH,Maharashtra,101,IN,India,20.9013,74.77737,धूलिया,adm2,,,375559.0,Asia/Kolkata,Q773603
147739,Dighori,4008,MH,Maharashtra,101,IN,India,20.8862,79.9342,दिघोरी,city,,,0.0,Asia/Kolkata,Q15298095
131815,Diglur,4008,MH,Maharashtra,101,IN,India,18.54829,77.57695,डिग्लुर,city,,,54493.0,Asia/Kolkata,Q1192446
131768,Digras,4008,MH,Maharashtra,101,IN,India,20.1035,77.71846,डिग्रास,city,,,44767.0,Asia/Kolkata,Q1259725
147740,Dindori Maharashtra,4008,MH,Maharashtra,101,IN,India,20.2,73.83305556,डिंडोरी महाराष्ट्र,adm2,,,,Asia/Kolkata,Q5278010
147741,Diveagar,4008,MH,Maharashtra,101,IN,India,18.17333333,72.99166667,दिवेआगर,city,,,0.0,Asia/Kolkata,Q5283881
131785,Dombivli,4008,MH,Maharashtra,101,IN,India,19.21667,73.08333,डोंबिवली,city,,,1247327.0,Asia/Kolkata,Q3034709
131786,Dondaicha,4008,MH,Maharashtra,101,IN,India,21.3236,74.56804,दोंडाइचा,city,,,46767.0,Asia/Kolkata,Q26789856
147742,Dongri,4008,MH,Maharashtra,101,IN,India,19.28333333,72.78333333,डोंगरी,city,,,29107.0,Asia/Kolkata,Q5296011
131792,Dudhani,4008,MH,Maharashtra,101,IN,India,17.35792,76.36688,दुधानी,city,,,12735.0,Asia/Kolkata,Q1387098
131802,Durgapur,4008,MH,Maharashtra,101,IN,India,20.0054,79.30273,दुर्गापुर,city,,,18561.0,Asia/Kolkata,Q3716506
147743,Durgapur Chandrapur,4008,MH,Maharashtra,101,IN,India,20.0,79.3,दुर्गापुर चंद्रपुर,city,,,18561.0,Asia/Kolkata,Q3716506
131838,Erandol,4008,MH,Maharashtra,101,IN,India,20.92206,75.32641,एरंडोल,city,,,31071.0,Asia/Kolkata,Q1523435
131850,Faizpur,4008,MH,Maharashtra,101,IN,India,21.16766,75.86006,फैजपुर,city,,,26602.0,Asia/Kolkata,Q1523144
147744,Fort,4008,MH,Maharashtra,101,IN,India,18.935,72.8359,किला,adm1,,,0.0,Asia/Kolkata,Q5470698
131886,Gadchiroli,4008,MH,Maharashtra,101,IN,India,19.8,80.2,गडचिरोली,city,,,1072942.0,Asia/Kolkata,Q1452991
131889,Gadhinglaj,4008,MH,Maharashtra,101,IN,India,16.22291,74.3501,गढ़िंगलाज,city,,,27185.0,Asia/Kolkata,Q1523294
131907,Gangakher,4008,MH,Maharashtra,101,IN,India,18.96962,76.74946,गंगाखेर,city,,,49891.0,Asia/Kolkata,Q186141
131910,Gangapur,4008,MH,Maharashtra,101,IN,India,19.69718,75.01045,गंगापुर,city,,,27745.0,Asia/Kolkata,Q2546805
147745,Ganpatipule,4008,MH,Maharashtra,101,IN,India,17.1448,73.2666,गणपतिपुले,adm3,,,0.0,Asia/Kolkata,Q5521478
131934,Gevrai,4008,MH,Maharashtra,101,IN,India,19.26372,75.75007,गोरे,city,,,33562.0,Asia/Kolkata,Q1654133
147746,Ghargaon,4008,MH,Maharashtra,101,IN,India,18.748684,74.636734,घरगांव,city,,,0.0,Asia/Kolkata,Q15221606
131951,Ghatanji,4008,MH,Maharashtra,101,IN,India,20.14183,78.31333,घाटंजी,city,,,21293.0,Asia/Kolkata,Q1707151
147747,Ghatkopar,4008,MH,Maharashtra,101,IN,India,19.08,72.91,घाटकोपर,adm1,,,0.0,Asia/Kolkata,Q3309774
131947,Ghoti Budrukh,4008,MH,Maharashtra,101,IN,India,19.71641,73.62821,घोटी बुद्रुख,city,,,24838.0,Asia/Kolkata,Q26789453
131948,Ghugus,4008,MH,Maharashtra,101,IN,India,19.9381,79.11192,घुगुस,city,,,32654.0,Asia/Kolkata,Q1706933
147748,Girgaon,4008,MH,Maharashtra,101,IN,India,18.953,72.813,गिरगांव,city,,,0.0,Asia/Kolkata,Q1931371
147749,Gondia,4008,MH,Maharashtra,101,IN,India,21.45,80.2,गोंदिया,city,,,6440.0,Asia/Kolkata,Q1707857
147750,Gorai,4008,MH,Maharashtra,101,IN,India,19.250057,72.782021,गोराई,city,,,29107.0,Asia/Kolkata,Q4932603
131994,Goregaon,4008,MH,Maharashtra,101,IN,India,18.15483,73.29147,गोरेगांव,city,,,7155.0,Asia/Kolkata,Q3773513
132014,Guhagar,4008,MH,Maharashtra,101,IN,India,17.48415,73.19289,गुहागर,city,,,3425.0,Asia/Kolkata,Q1708334
147751,Hadapsar Pune,4008,MH,Maharashtra,101,IN,India,18.49666667,73.94166667,हडपसर पुणे,city,,,,Asia/Kolkata,Q5637596
132054,Hadgaon,4008,MH,Maharashtra,101,IN,India,19.49552,77.65863,हदगांव,city,,,27433.0,Asia/Kolkata,Q1708363
147752,Halkarni,4008,MH,Maharashtra,101,IN,India,16.16666667,74.46666667,हल्कर्णी,city,,,0.0,Asia/Kolkata,Q5642513
147753,Harangul,4008,MH,Maharashtra,101,IN,India,18.9,76.66666667,हरंगुल,city,,,0.0,Asia/Kolkata,Q5654144
132078,Harnai,4008,MH,Maharashtra,101,IN,India,17.8134,73.09668,हरनाई,city,,,7144.0,Asia/Kolkata,Q1706366
147754,Helwak,4008,MH,Maharashtra,101,IN,India,17.385,73.735,हेलवाक,city,,,0.0,Asia/Kolkata,Q15223544
132100,Hinganghat,4008,MH,Maharashtra,101,IN,India,20.54875,78.83978,हिंगणघाट,city,,,101805.0,Asia/Kolkata,Q762823
132101,Hingoli,4008,MH,Maharashtra,101,IN,India,19.7,77.15,हिंगोली,city,,,85103.0,Asia/Kolkata,Q1708167
147755,Hirapur,4008,MH,Maharashtra,101,IN,India,21.53,79.77,हीरापुर,city,,,6069.0,Asia/Kolkata,Q1707583
132149,Hirapur Hamesha,4008,MH,Maharashtra,101,IN,India,21.55546,79.78581,हीरापुर हमेशा,city,,,6069.0,Asia/Kolkata,Q1707583
147756,Hotgi,4008,MH,Maharashtra,101,IN,India,17.58333333,75.98333333,होटगी,city,,,0.0,Asia/Kolkata,Q13122399
132150,Ichalkaranji,4008,MH,Maharashtra,101,IN,India,16.69117,74.46054,इचलकरंजी,city,,,287570.0,Asia/Kolkata,Q583818
132155,Igatpuri,4008,MH,Maharashtra,101,IN,India,19.69522,73.5626,इगतपुरी,city,,,35461.0,Asia/Kolkata,Q1756158
132168,Indapur,4008,MH,Maharashtra,101,IN,India,18.3,73.25,इंदापुर,city,,,25515.0,Asia/Kolkata,Q1753960
132205,Jaisingpur,4008,MH,Maharashtra,101,IN,India,16.77639,74.55361,जयसिंहपुर,city,,,48510.0,Asia/Kolkata,Q547588
147757,Jaitapur,4008,MH,Maharashtra,101,IN,India,16.59,73.35,जैतापुर,city,,,0.0,Asia/Kolkata,Q3160598
147758,Jakhangaon,4008,MH,Maharashtra,101,IN,India,17.64639,74.32111,जाखनगांव,city,,,0.0,Asia/Kolkata,Q6125136
132214,Jalgaon,4008,MH,Maharashtra,101,IN,India,21.00292,75.56602,जलगांव,city,,,460468.0,Asia/Kolkata,Q30951
