des,year,month,day_of_year,days_from_now,dist_km,diameter_km,v_rel,h,threat_score,kinetic_energy_megatons,india_visible,best_observatory,threat_category
2023 XN15,2023,12,349,-832.1277684998959,721702.7056744614,1.555122555859944e-05,19.5209561005934,26.69,4.2063690360720256e-10,1.345128808946869e-10,0,2,watch
2023 XZ11,2023,12,349,-832.0069351665626,1404979.5734051082,3.08862100406124e-05,14.7013105521329,25.2,3.2318460295118e-10,5.976869976761178e-10,0,2,watch
2023 WV23,2023,12,349,-831.9256851665625,1988450.3377247788,6.219631014512441e-05,6.6152797174615,23.68,2.0691791049444586e-10,9.88230217676535e-10,0,2,watch
2023 XL4,2023,12,349,-831.8020740554515,4383207.233046314,2.0595133930434124e-05,6.55208661851093,26.08,3.078592780525557e-11,3.5198241352609515e-11,0,2,watch
2023 XK10,2023,12,349,-831.7784629443404,6762967.9784288565,3.924321868563419e-05,13.5677737637093,24.68,7.872920803184832e-11,1.0441884647638033e-09,0,2,monitor
2023 XY2,2023,12,349,-831.5555462776737,3696771.61014571,3.2943111828820265e-05,13.3826991410936,25.06,1.192575038086073e-10,6.009649366839334e-10,0,2,watch
2023 XU12,2023,12,349,-831.5347129443403,4856018.268066329,1.2757471903218383e-05,4.72913417205344,27.12,1.2424128781242387e-11,4.358378826298768e-12,0,2,watch
2024 YX3,2023,12,349,-831.463879611007,6239343.995926466,1.555122555859944e-05,8.98462389887603,26.69,2.239368640386325e-11,2.849453070169819e-11,0,2,monitor
2023 XK4,2023,12,349,-831.3736018332293,1309925.0919165679,1.3732974717674592e-05,4.24795186582005,26.96,4.45346195253438e-11,4.386527725176231e-12,1,2,watch
2023 XG18,2023,12,349,-831.3715184998958,799305.0323169876,7.075621949863019e-06,13.9688057803661,28.4,1.236549061957297e-10,6.487543198144224e-12,1,1,watch
2023 XV2,2023,12,349,-831.1694351665626,6087849.8002453055,2.1466667056380904e-05,6.50853085605392,25.99,2.295005124920485e-11,3.933033457009558e-11,1,2,monitor
2023 XS14,2023,12,349,-831.1472129443404,3060675.4808736225,2.310812033876761e-05,14.819131830188,25.83,1.118845443719832e-10,2.543356432621036e-10,1,1,watch
2023 XJ13,2023,12,350,-831.0152684998959,3726852.991661875,1.3420374048556736e-05,9.2291445255213,27.01,3.3234091056930745e-11,1.932344691896493e-11,1,3,watch
2024 AV,2023,12,350,-830.1534629443404,3271363.0999427517,1.6740353343143497e-05,3.32846814803773,26.53,1.7032573635902767e-11,4.878097935239865e-12,1,0,watch
2023 XJ10,2023,12,351,-829.9694351665626,3196748.901942525,2.6531672052941777e-05,16.0761487246358,25.53,1.334252764041534e-10,4.5302871998407493e-10,1,0,watch
2023 XL14,2023,12,351,-829.8965184998959,571218.65649538,8.907680276931144e-06,6.34152478305522,27.9,9.889080931331226e-11,2.667774350397543e-12,1,0,watch
2023 XH1,2023,12,351,-829.5937407221181,5831332.772358562,1.5767564656023233e-05,5.43133177856125,26.66,1.468598660544978e-11,1.0853613956641167e-11,0,0,monitor
2023 YY,2023,12,351,-829.4715184998959,5625114.943734929,3.799833966171724e-05,6.68119439536431,24.75,4.5132285565785914e-11,2.2986345007063681e-10,0,0,monitor
2025 YG3,2023,12,351,-829.4611018332292,4561013.905170195,3.6962779414069624e-05,15.3583345122334,24.81,1.2446502960661167e-10,1.1180209704890246e-09,1,0,watch
2023 XA14,2023,12,351,-829.2624907221182,4094734.2222360647,1.1581494906913048e-05,5.35924544503558,27.33,1.5158022586550736e-11,4.1876367225073436e-12,1,0,watch
2024 BH2,2023,12,352,-829.0020740554514,2971800.1740353014,4.6748170628532225e-05,8.60828670482343,24.3,1.3541343028793793e-10,7.105508292920509e-10,0,2,watch
2025 YN,2023,12,352,-828.8465184998959,6984465.299566358,1.9850187827575187e-05,13.1201285880231,26.16,3.728803933070825e-11,1.263682256592453e-10,0,2,monitor
2023 XL11,2023,12,352,-828.632629611007,2367196.651662914,1.5695119277045968e-05,11.6752668952579,26.67,7.741000579047488e-11,4.9464695407140235e-11,0,2,watch
2023 YA1,2023,12,352,-828.4520740554515,1482244.14757971,7.722619201542689e-06,6.05676714329115,28.21,3.1556276552974376e-11,1.585781909111536e-12,0,2,watch
2023 YS,2023,12,353,-827.9444351665626,2032464.734753964,2.628842822147336e-05,31.4925515165979,25.55,4.073328633450333e-10,1.6911315875150975e-09,0,2,watch
2023 XF2,2023,12,353,-827.507629611007,3736039.5453830506,2.0219230372424747e-05,7.97937882053476,26.12,4.3183937600611646e-11,4.939692014878514e-11,0,2,watch
2016 XD2,2023,12,353,-827.4041573887848,7187325.461778654,5.269441901334029e-05,6.85482574302021,24.04,5.025667223322727e-11,6.452894171369217e-10,0,2,monitor
2023 YO,2023,12,353,-827.357629611007,1774907.3612208555,6.603354615523252e-06,4.32651705717603,28.55,1.6096347901217842e-11,5.058695576176822e-13,0,2,watch
2023 XS,2023,12,353,-827.1569351665626,4390090.979795027,2.8298578501420906e-05,9.06243518942673,25.39,5.841656466855395e-11,1.746833580278807e-10,0,4,watch
341843,2023,12,354,-826.8541573887848,6321246.3452649405,0.000330951703241398,5.34530739796393,20.05,2.798559795142524e-10,9.720913439129299e-08,0,2,monitor
2025 YE1,2023,12,354,-826.8034629443404,4938687.3326692395,5.367408140550353e-06,13.0004968693777,29.0,1.4129052525012436e-11,2.4529099599500484e-12,0,2,watch
2025 YB1,2023,12,354,-826.1673518332292,1811261.098044385,3.579024081251275e-05,13.9326704254193,24.88,2.7530742543166556e-10,8.352768265417905e-10,0,4,watch
2024 AH,2023,12,355,-825.8222129443403,3593673.8705612896,6.078054927992698e-05,12.123012270728,23.73,2.050390133557268e-10,3.0972965878029197e-09,0,0,watch
2023 YB,2023,12,355,-825.7881851665626,3372910.438685469,2.628842822147336e-05,11.1631243029374,25.55,8.700527253831435e-11,2.1248742126541836e-10,0,0,watch
2018 YJ2,2023,12,355,-825.682629611007,7027908.670284152,0.00015337854744870412,13.0589763143827,21.72,2.8500182803116397e-10,5.775372132270627e-08,0,0,monitor
2024 AN,2023,12,356,-824.9687407221181,2784821.587901226,1.705157974830891e-05,8.46670268370273,26.49,5.184197675125851e-11,3.335725641353755e-11,0,3,watch
2024 AM1,2023,12,356,-824.2055462776736,4148954.997079269,4.2634838333280954e-05,19.8958852877088,24.5,2.0445096496253007e-10,2.8793087773665754e-09,1,1,watch
2022 YG,2023,12,356,-824.1749907221181,4280250.033831347,1.5127411488457003e-05,5.12588613847619,26.75,1.8116088603893593e-11,8.536888604915386e-12,1,0,watch
2023 VD6,2023,12,357,-824.0805462776736,4067732.634120994,0.00016134838417842268,15.4670308609376,21.61,6.135065064298051e-10,9.431387933879227e-08,1,0,watch
2023 YP,2023,12,357,-824.0437407221182,356679.76626203227,8.546034083029767e-06,7.73867941587365,27.99,1.8541847422068644e-10,3.5082894406328204e-12,1,0,watch
2020 YO3,2023,12,357,-824.026379611007,215222.1506393622,3.817373202852301e-05,16.4499810313461,24.74,2.91771625689742e-09,1.4128384564424997e-09,1,0,watch
2023 XN10,2023,12,357,-823.4999907221181,7035658.793931268,5.8852459959148993e-05,9.8784871019942,23.8,8.263238506229967e-11,1.8669925238280513e-09,0,0,monitor
2023 XD18,2023,12,357,-823.3520740554515,1481490.248571077,1.5913460135492156e-05,11.0133175366132,26.64,1.1829979289263102e-10,4.5877318591248704e-11,0,0,watch
2023 XN11,2023,12,358,-823.1166573887848,3550124.5323077836,3.924321868563419e-05,10.4073092594818,24.68,1.1504281314136773e-10,6.143821999918562e-10,1,0,watch
2010 UE51,2023,12,358,-822.5680462776737,3430750.0746401115,6.882791608224602e-06,1.31211687329866,28.46,2.6323768295763375e-12,5.268739728995234e-14,1,0,watch
2023 XP13,2023,12,358,-822.5083240554515,4544110.945848818,2.628842822147336e-05,18.7119572500591,25.55,1.0825174625210887e-10,5.970354759955707e-10,0,2,watch
2023 YT,2023,12,359,-822.138879611007,2343521.0032311534,1.9309215100725088e-05,4.43095455533513,26.22,3.650842236640482e-11,1.3266498012266451e-11,0,2,watch
2023 XK16,2023,12,359,-821.8291573887848,3336856.252295343,3.5955441058116554e-05,7.41210557222322,24.87,7.986724775311689e-11,2.39687230582425e-10,0,2,watch
2020 YR2,2023,12,359,-821.6291573887847,5283716.143469452,7.409085738917131e-06,8.03344640834873,28.3,1.1264892284574665e-11,2.463573400025778e-12,0,2,monitor
2023 XJ3,2023,12,359,-821.5708240554515,6310349.734300794,5.0091567313013954e-05,9.21304017994171,24.15,7.313312918656917e-11,1.0013078824461877e-09,0,2,monitor
2020 KT4,2023,12,359,-821.307629611007,5119123.941281155,7.616660893823245e-05,7.27702284076443,23.24,1.082736341813155e-10,2.1961863134760697e-09,0,2,monitor
2024 AE,2023,12,360,-821.0111018332292,5108981.058266491,3.234183227462154e-05,12.6647884553494,25.1,8.017302459043649e-11,5.092811296460033e-10,0,2,monitor
2024 BP,2023,12,360,-820.8416573887848,6987151.108575877,1.7368592284345443e-05,1.69536205453263,26.45,4.214314509870272e-12,1.4134700860860685e-12,0,2,monitor
2024 AJ,2023,12,360,-820.6347129443403,3189917.370648113,1.1742609549970486e-05,7.31964535921921,27.3,2.6944816279081663e-11,8.14220034115557e-12,1,2,watch
2023 XO7,2023,12,360,-820.5791573887848,2412846.753019682,2.2169945246159788e-05,6.71716208509812,25.92,6.171925981201802e-11,4.614592548802146e-11,1,2,watch
2024 AG,2023,12,361,-819.5992962776737,2781056.0648923256,2.1765298142283054e-05,14.7150525964531,25.96,1.1516398787651852e-10,2.0954887909839895e-10,1,2,watch
2023 YD,2023,12,362,-818.238879611007,604944.6986579503,2.557199556989826e-05,9.93423242810705,25.61,4.1993614987529985e-10,1.5489248174197837e-10,0,4,watch
2023 YC2,2023,12,362,-818.1867962776737,538061.4133009963,1.2127313946134737e-05,14.5659250947408,27.23,3.282999712915428e-10,3.551712870973952e-11,0,3,watch
2023 YZ,2023,12,363,-817.6020740554515,3815731.455110876,2.4197172498519164e-05,5.61441178998057,25.73,3.560336783604496e-11,4.191507333305584e-11,0,1,watch
2023 YM,2023,12,364,-817.0861018332292,3885096.6901338506,3.5136995297874286e-05,12.3584917679631,24.92,1.1177077477697909e-10,6.218600391211487e-10,0,3,watch
2024 AL3,2023,12,364,-817.0409629443403,6465182.105846334,6.162609094624733e-05,11.40929767341,23.7,1.0875338150468555e-10,2.8594303798155395e-09,0,3,monitor
2024 AE1,2023,12,364,-816.9090184998959,1933377.9050942697,1.2127313946134737e-05,3.50061931641402,27.23,2.1957998663477238e-11,2.0514053054387216e-12,0,0,watch
2024 DN,2023,12,364,-816.4812407221182,4986610.186622303,2.8298578501420906e-05,4.17322485666132,25.39,2.368268759549948e-11,3.7042925273823476e-11,1,0,watch
2024 AB,2023,12,365,-816.1256851665626,655214.6282854313,1.0660182027329617e-05,8.17825579476491,27.51,1.3305822500696396e-10,7.604717485106113e-12,1,0,watch
2024 AL,2023,12,365,-815.8020740554515,357799.863540495,9.767077201869688e-06,12.564947628317,27.7,3.429929019783768e-10,1.3806483242057888e-11,0,0,watch
2024 AM2,2023,12,365,-815.5409629443403,2480160.4794033845,3.5136995297874286e-05,17.4090792708953,24.92,2.466383693965308e-10,1.233994744906587e-09,0,0,watch
2024 AQ3,2023,12,365,-815.5361018332293,3698182.5951667116,1.7610213471316063e-05,4.65044467487789,26.42,2.214474849570073e-11,1.1085382134867621e-11,0,0,watch
2023 XE12,2023,12,365,-815.4930462776737,5625271.976648376,4.034266839977327e-05,11.774000863779,24.62,8.443940391822429e-11,8.542988687132164e-10,0,0,monitor
2021 AM6,2023,12,365,-815.413879611007,7004001.893292237,1.606070556921174e-05,6.64621379124985,26.62,1.5240270416478108e-11,1.7175536794795865e-11,1,0,monitor
2024 AV2,2024,1,1,-815.0242962776737,1452207.849054295,1.5913460135492156e-05,8.06343461087769,26.64,8.836004110493711e-11,2.4592452515448147e-11,1,0,watch
2023 YR1,2024,1,1,-815.0236018332292,2485481.2604810395,2.4760797050743234e-05,13.3007172773363,25.68,1.3250406123347658e-10,2.520645833087602e-10,0,2,watch
2024 AA6,2024,1,1,-814.6194351665625,7351471.487926854,3.204532057405898e-05,7.12433938883838,25.12,3.105524383365369e-11,1.567656490678599e-10,0,2,monitor
2023 YY1,2024,1,1,-814.3006851665625,4058906.913541144,2.3755524327320923e-05,6.47607944632333,25.77,3.7902486090418544e-11,5.2769871953954396e-11,0,2,watch
2023 YR,2024,1,2,-814.0027684998959,1729961.793265741,3.546211391244255e-05,12.2195715368304,24.9,2.504863630440628e-10,6.249908525572771e-10,0,2,watch
2024 AQ1,2024,1,2,-813.7659629443403,6556678.663825452,6.106109954840888e-05,15.4695451409642,23.72,1.440649274201134e-10,5.113482721320298e-09,0,2,monitor
2024 AA,2024,1,2,-813.4465184998959,610571.8494972432,1.1162580928235969e-05,21.4321092699058,27.41,3.918255556411793e-10,5.996412961358578e-11,0,2,watch
2019 KK5,2024,1,2,-813.2506851665626,3904096.690655319,9.370540035538656e-05,20.8331302779033,22.79,5.000329059522278e-10,3.3517434083054685e-08,0,2,watch
2024 AH3,2024,1,3,-813.0180462776736,2692217.6858609705,2.487508769705536e-05,9.88369042037517,25.67,9.132161461852706e-11,1.4112370583721024e-10,0,2,watch
2024 AM3,2024,1,3,-812.7340184998959,2680032.1575009394,1.620931344815481e-05,9.63913243614106,26.6,5.829919562285391e-11,3.713963225020187e-11,1,2,watch
2024 AA3,2024,1,3,-812.5645740554514,5207160.151112046,2.3865174845569137e-05,10.7365146763029,25.76,4.920701352488023e-11,1.470578962293816e-10,1,2,monitor
2024 AD,2024,1,4,-811.3798518332293,242675.94669292046,5.994660888018879e-06,9.90042105628957,28.76,2.44563450518473e-10,1.9818420318483962e-12,0,4,watch
2024 AB2,2024,1,4,-811.2527684998959,744109.7882882296,1.4580238244877547e-05,7.00377074161167,26.83,1.3723330566597272e-10,1.4270051742832298e-11,0,3,watch
2023 YX1,2024,1,6,-809.5881851665625,3877187.6419286774,3.612140383340807e-05,14.3120927509546,24.86,1.3333708081800733e-10,9.060830135279053e-10,1,2,watch
2024 AH1,2024,1,6,-809.5284629443404,3441304.7580148354,2.3001948170020247e-05,9.64802317473728,25.84,6.448813592914121e-11,1.0632573181559222e-10,1,2,watch
2024 AV3,2024,1,6,-809.2881851665626,4674438.143142637,2.3646377607441203e-05,13.8228113760957,25.78,6.992485671782672e-11,2.3711251012014647e-10,1,3,watch
2024 AC,2024,1,6,-809.188879611007,2314264.034954012,2.6900764377109344e-05,6.78790663355173,25.5,7.890192052637637e-11,8.418474964005489e-11,1,3,watch
2024 AL2,2024,1,7,-808.7430462776737,1496555.7021412333,1.1317867897345566e-05,6.64959628374645,27.38,5.0288306811729983e-11,6.0166155559633285e-12,0,0,watch
2024 AM,2024,1,7,-808.626379611007,1209360.0746256309,9.199508404876488e-06,9.02335468295039,27.83,6.863996008110357e-11,5.949736904724126e-12,0,0,watch
2024 AW,2024,1,7,-808.5736018332292,4280156.370704897,2.6531672052941777e-05,8.49599276095458,25.53,5.2664639834336505e-11,1.2652896978519612e-10,0,0,watch
2019 PJ,2024,1,7,-808.4770740554515,3719706.1483614035,5.9397015066483564e-05,14.3972065057583,23.78,2.298974858846068e-10,4.076788418386995e-09,1,0,watch
2024 BM1,2024,1,8,-808.1291573887847,5465304.593515471,2.107485622609677e-05,7.31872943571698,26.03,2.8221880039118644e-11,4.7057959199018235e-11,1,0,monitor
2024 AC3,2024,1,8,-808.0895740554514,1562543.0750971432,3.0183154065945533e-05,21.5014106721647,25.25,4.1533600020131643e-10,1.1931515588282557e-09,1,0,watch
2024 AX3,2024,1,8,-807.9402684998959,1844629.192594375,9.90295078034481e-06,5.51022019075417,27.67,2.958179321728855e-11,2.7675763591268452e-12,1,0,watch
2024 AD2,2024,1,8,-807.6833240554514,4831184.638607525,1.7529301890064892e-05,7.26966393544792,26.43,2.637699514637327e-11,2.671716507460388e-11,0,0,watch
2002 AY1,2024,1,8,-807.382629611007,5803016.348682261,0.0002279106504162382,17.3391696372725,20.86,6.809874713872947e-10,3.3405524549345924e-07,1,0,monitor
2024 BU,2024,1,9,-807.1256851665626,2739335.826849432,7.409085738917131e-06,7.03035339279868,28.3,1.9015007415881696e-11,1.8867572037908907e-12,0,2,watch
2024 BE4,2024,1,9,-807.0055462776737,7101308.510197271,1.793761178367717e-05,7.61238065972619,26.38,1.9228558909623752e-11,3.1390822773935375e-11,0,2,monitor
2023 XN13,2024,1,9,-806.8749907221181,6032641.302458675,7.90250211099144e-06,1.43772218888826,28.16,1.8833545810320517e-12,9.574401937849628e-14,0,2,monitor
2024 AS1,2024,1,9,-806.3819351665626,579850.4726839345,1.1634952658513632e-05,16.7850967941681,27.32,3.368002886412507e-10,4.164946284224447e-11,0,2,watch
2024 BQ,2024,1,10,-806.1236018332293,2244879.0730343885,3.5955441058116554e-05,12.7198676508323,24.87,2.0372966057737325e-10,7.058735191798981e-10,0,2,watch
2024 AC4,2024,1,10,-806.1055462776736,2430806.374765334,1.1851262578379339e-05,8.99210067007415,27.28,4.3840491484048135e-11,1.2632346372011816e-11,0,2,watch
2024 AF4,2024,1,10,-805.9472129443403,7105603.745543139,2.1565752689489283e-05,6.31730996287118,25.98,1.9173253843148673e-11,3.7568692212856197e-11,0,2,monitor
2023 XT14,2024,1,10,-805.638879611007,4656579.28485999,2.487508769705536e-05,6.37317014026332,25.67,3.404498376367092e-11,5.867765238753321e-11,1,2,watch
2024 BA,2024,1,10,-805.6242962776737,1454678.1964364825,2.1466667056380904e-05,12.4956120821218,25.99,1.8439758352720435e-10,1.4496954415563182e-10,1,2,watch
2024 AU1,2024,1,10,-805.5520740554515,7020037.766035986,4.9177293172198534e-05,18.1464670848674,24.19,1.2712098732427254e-10,3.675749232176197e-09,1,4,monitor
2024 AN1,2024,1,10,-805.426379611007,1549060.2717414864,1.6359296378871874e-05,7.94184744605327,26.58,8.387216335986067e-11,2.591819694272414e-11,0,4,watch
2023 YO1,2024,1,10,-805.395129611007,2606949.3527111625,2.2068083600414195e-05,3.07325740442483,25.93,2.6015427287034572e-11,9.527074862761676e-12,0,3,watch
2024 AY2,2024,1,10,-805.1874907221181,3199834.886264067,1.3732974717674592e-05,8.391279557823,26.96,3.60134926058847e-11,1.7116622970712924e-11,0,3,watch
2024 AE4,2024,1,11,-805.1277684998959,1217143.2695326852,6.106109954840887e-06,8.22567608025664,28.72,4.1266204116000206e-11,1.4457889839188317e-12,0,0,watch
2024 AM4,2024,1,11,-804.7305462776736,119476.21376423539,6.134294477809251e-06,3.19538855060251,28.71,1.6406156273997596e-10,2.2121218937449217e-13,0,1,watch
2020 AC1,2024,1,11,-804.6617962776737,7388566.804190838,7.108281536872795e-06,5.31645546425091,28.39,5.11477573657533e-12,9.528094698717199e-13,1,1,monitor
2024 AB4,2024,1,11,-804.5791573887848,5710132.903869233,2.0881640782838935e-05,2.95694194140202,26.05,1.0813373432031309e-11,7.472179554687433e-12,1,1,monitor
2024 BR1,2024,1,11,-804.5180462776736,4276005.874879541,1.9044282737485533e-05,14.7583174788817,26.25,6.572993092656019e-11,1.4120022923023377e-10,1,0,watch
2024 BZ15,2024,1,11,-804.3652684998959,1773086.3364806366,1.7773158770352298e-05,10.4290730005311,26.4,1.0453950631301247e-10,5.731299703981484e-11,1,0,watch
2024 AG4,2024,1,11,-804.2430462776737,340449.67973402794,6.946477294865057e-06,11.9675735724455,28.44,2.441843333809742e-10,4.505820812309742e-12,1,0,watch
2023 WZ3,2024,1,11,-804.1611018332293,6193680.216600509,3.997280459271138e-05,3.98768893265736,24.64,2.5735766928102556e-11,9.532443735254758e-11,1,0,monitor
2024 AR2,2024,1,12,-803.9840184998959,1267189.5480072147,1.7610213471316063e-05,19.1948560058147,26.42,2.667521306067824e-10,1.8885627595751782e-10,1,0,watch
2024 BV,2024,1,13,-802.8492962776737,2160514.7338079256,1.1060241771146969e-05,18.5058921612471,27.43,9.473651731752684e-11,4.348923404998962e-11,0,0,watch
2024 AW2,2024,1,13,-802.632629611007,4189545.8353933822,1.8440157263085593e-05,6.7436470589799,26.32,2.968195531930674e-11,2.676402148405169e-11,0,0,watch
2024 AR1,2024,1,13,-802.5374907221182,3835831.7845838955,2.0881640782838935e-05,4.53052125733804,26.05,2.466341663754979e-11,1.7541149481202556e-11,1,0,watch
2024 BY1,2024,1,13,-802.3916573887848,3047049.164287791,2.4421066179025817e-05,13.356420095127,25.71,1.070471795732271e-10,2.4386071634987873e-10,0,2,watch
